deviceid,latitude,longitude,cluster,address
142,37.57118765,126.9770114,1,5호선 광화문역
142,37.5720074,126.9771636,1,세종이야기
142,37.5696515,126.9773296,1,5호선 광화문역
142,37.5716593,126.97698,1,5호선 광화문역
142,37.571272,126.9770788,1,5호선 광화문역
142,37.57046885,126.97699045,1,5호선 광화문역
142,37.5704132,126.9770004,1,5호선 광화문역
142,37.5720657,126.9772766,1,세종이야기
142,37.5707723,126.9771493,1,5호선 광화문역
142,37.5718719,126.9769901,1,5호선 광화문역
142,37.57179015,126.9772169,1,5호선 광화문역
142,37.5715562,126.977141,1,5호선 광화문역
142,37.5719338,126.9773291,1,세종이야기
142,37.5711728,126.9771108,1,5호선 광화문역
142,37.5711419,126.9771461,1,5호선 광화문역
142,37.57150835,126.97719445,1,5호선 광화문역
142,37.5720215,126.9771823,1,세종이야기
142,37.571992,126.9773154,1,세종이야기
142,37.571808950000005,126.9771194,1,5호선 광화문역
