deviceid,latitude,longitude,arrive_time,leaving_time
104,37.56881395,127.03271095,2019-11-05 02:45:21,2019-11-05 05:02:41
104,37.5069778,126.8906342,2019-11-05 05:55:12,2019-11-05 08:11:50
104,37.50762885,126.8902739,2019-11-05 08:27:45,2019-11-05 09:40:06
104,37.5688225,127.0327679,2019-11-05 10:49:14,2019-11-08 04:49:30
104,37.4810583,126.8906094,2019-11-08 04:49:30,2019-11-08 05:57:31
104,37.4814918,126.8837163,2019-11-08 06:17:48,2019-11-08 08:00:07
104,37.5688173,127.0327406,2019-11-08 09:28:10,2019-11-08 12:23:05
104,37.56880845,127.0327272,2019-11-08 12:25:34,2019-11-08 13:14:17
104,37.5688208,127.0327322,2019-11-08 13:14:17,2019-11-09 07:40:24
104,37.56157335,127.0384803,2019-11-09 07:57:02,2019-11-09 08:41:26
104,37.5688071,127.032723,2019-11-09 08:57:23,2019-11-09 13:21:51
104,37.5688107,127.0327159,2019-11-09 13:23:23,2019-11-09 22:27:37
104,37.568808849999996,127.03270845,2019-11-09 22:29:19,2019-11-10 02:17:46
104,37.590479349999995,127.084562,2019-11-10 03:01:31,2019-11-10 07:11:39
104,37.566293,127.0426859,2019-11-10 08:11:50,2019-11-10 10:26:31
104,37.5643626,127.02958205,2019-11-10 10:41:11,2019-11-10 11:20:00
104,37.568821,127.0327204,2019-11-10 11:48:10,2019-11-11 07:37:35
104,37.5688353,127.0327457,2019-11-11 08:09:45,2019-11-12 03:10:59
104,37.5638911,126.98684705,2019-11-12 03:10:59,2019-11-12 03:44:49
104,37.5641354,126.98462855,2019-11-12 03:44:49,2019-11-12 06:13:42
104,37.5688694,126.9899889,2019-11-12 06:13:42,2019-11-12 07:05:54
104,37.5688263,127.0327311,2019-11-12 07:30:23,2019-11-13 04:20:55
