deviceid,latitude,longitude,cluster,address
395,37.5700642,127.0425482,0,마장동 현대아파트 살곶이길 50 
395,37.5701479,127.04273715,0,마장동 현대아파트 살곶이길 50 
395,37.5701482,127.0427439,0,마장동 현대아파트 살곶이길 50 
395,37.570195850000005,127.04273265,0,마장동 현대아파트 살곶이길 50 
395,37.5701428,127.0427455,0,마장동 현대아파트 살곶이길 50 
395,37.5701458,127.0427482,0,마장동 현대아파트 살곶이길 50 
395,37.5701607,127.042739,0,마장동 현대아파트 살곶이길 50 
395,37.5702012,127.04274225,0,마장동 현대아파트 살곶이길 50 
395,37.5700929,127.0426096,0,마장동 현대아파트 살곶이길 50 
395,37.5701583,127.0427387,0,마장동 현대아파트 살곶이길 50 
395,37.5701719,127.0427212,0,마장동 현대아파트 살곶이길 50 
395,37.5702189,127.0427634,0,마장동 현대아파트 살곶이길 50 
395,37.5701604,127.04274,0,마장동 현대아파트 살곶이길 50 
395,37.57024805,127.0427583,0,마장동 현대아파트 살곶이길 50 
395,37.5701728,127.0427562,0,마장동 현대아파트 살곶이길 50 
395,37.5701571,127.0427554,0,마장동 현대아파트 살곶이길 50 
395,37.57009895,127.04262985,0,마장동 현대아파트 살곶이길 50 
395,37.5702001,127.042709,0,마장동 현대아파트 살곶이길 50 
395,37.57041835,127.0427337,0,마장역 마장로 296 
395,37.57009295,127.04263335,0,마장동 현대아파트 살곶이길 50 
395,37.570063,127.0425538,0,마장동 현대아파트 살곶이길 50 
395,37.57019115,127.04274645,0,마장동 현대아파트 살곶이길 50 
395,37.57012795,127.04265325,0,마장동 현대아파트 살곶이길 50 
395,37.57014650000001,127.04272025,0,마장동 현대아파트 살곶이길 50 
395,37.5701468,127.0427366,0,마장동 현대아파트 살곶이길 50 
395,37.5701507,127.0427532,0,마장동 현대아파트 살곶이길 50 
395,37.5701028,127.0426386,0,마장동 현대아파트 살곶이길 50 
