deviceid,latitude,longitude,year,week,category
103.0,37.58565438,126.94953267000001,2019.0,45.0,none
103.0,37.53928945,127.12688455,2019.0,45.0,주택>오피스텔
103.0,37.517388600000004,127.0706049,2019.0,45.0,"스포츠,오락>종합운동장"
103.0,37.516333575000004,127.070962175,2019.0,45.0,"스포츠,오락>종합운동장"
103.0,37.56816225,127.02315765,2019.0,45.0,"수리,AS>컴퓨터수리"
103.0,37.53656625,127.12546115,2019.0,45.0,none
103.0,37.5381098,127.12326445,2019.0,45.0,none
103.0,37.5668039,126.9919643,2019.0,45.0,"교통,운수>지하철,전철"
103.0,37.5825383,126.9504543,2019.0,45.0,"교통,운수>지하철,전철"
103.0,37.56943274,127.026952235,2019.0,46.0,주택>아파트
103.0,37.5681533375,127.02316015,2019.0,46.0,"수리,AS>컴퓨터수리"
103.0,37.58810205,127.064940475,2019.0,46.0,none
103.0,37.579175975,126.9368253,2019.0,46.0,"공공,사회기관>구청"
103.0,37.5269227,126.9178832,2019.0,46.0,"사회,복지>장애인복지시설"
103.0,37.5280574,126.91766065,2019.0,46.0,"교통,운수>지하철,전철"
103.0,37.5683672,127.0258258,2019.0,46.0,none
103.0,37.556333,126.93454585,2019.0,46.0,"서비스,산업>기업"
103.0,37.56944776666666,127.02697174999999,2019.0,47.0,주택>아파트
103.0,37.56816015,127.02316780000001,2019.0,47.0,"수리,AS>컴퓨터수리"
103.0,37.5695162,127.030267,2019.0,47.0,none
