deviceid,latitude,longitude,arrive_time,leaving_time
112,37.57070965,127.0341712,2019-11-06 02:13:21,2019-11-08 04:42:55
112,37.2491739,127.0117665,2019-11-08 07:05:51,2019-11-08 23:42:01
112,37.5310673,126.9233742,2019-11-09 01:32:04,2019-11-09 05:39:29
112,37.2491707,127.0117682,2019-11-09 07:29:31,2019-11-14 00:43:32
112,37.550696900000005,127.0912711,2019-11-14 03:12:56,2019-11-14 04:10:48
112,37.5520466,127.089628,2019-11-14 04:40:00,2019-11-14 05:10:40
112,37.2491768,127.01175875,2019-11-14 07:19:41,2019-11-14 23:07:01
112,37.5628792,127.0321098,2019-11-15 01:09:20,2019-11-15 01:46:56
112,37.5707179,127.0341864,2019-11-15 01:53:15,2019-11-15 03:24:08
112,37.5707105,127.03419015,2019-11-15 03:24:08,2019-11-15 05:14:25
112,37.2491595,127.0117721,2019-11-15 07:22:55,2019-11-15 13:16:12
112,37.2491833,127.0117538,2019-11-15 13:23:28,2019-11-15 23:41:43
112,37.53106185,126.9233852,2019-11-16 01:21:45,2019-11-16 05:42:43
112,37.2490825,127.0118825,2019-11-16 07:30:38,2019-11-20 22:34:23
112,37.560104,127.0362885,2019-11-21 00:49:34,2019-11-21 02:09:54
112,37.5707041,127.03419389999999,2019-11-21 02:43:32,2019-11-21 05:37:06
112,37.5650964,126.9769376,2019-11-21 06:15:40,2019-11-21 07:05:25
112,37.2490656,127.0118625,2019-11-21 08:47:18,2019-11-21 11:57:02
112,37.2490731,127.0118631,2019-11-21 11:57:02,2019-11-21 22:36:57
112,37.56008065,127.03627785,2019-11-22 00:46:50,2019-11-22 02:29:56
112,37.57070355,127.03418669999999,2019-11-22 02:41:45,2019-11-22 04:38:05
112,37.2490736,127.01185945,2019-11-22 07:28:29,2019-11-22 23:40:27
112,37.531060100000005,126.9233681,2019-11-23 01:27:50,2019-11-23 05:38:52
112,37.2490775,127.0118855,2019-11-23 07:43:44,2019-11-29 23:08:31
112,37.5310491,126.923428,2019-11-30 00:43:45,2019-11-30 01:14:28
112,37.53105855,126.92338705,2019-11-30 01:15:32,2019-11-30 04:03:26
112,37.2490875,127.0118632,2019-11-30 06:18:40,2019-12-07 14:44:31
112,37.2490723,127.0118586,2019-12-07 15:47:43,2019-12-07 16:20:16
112,37.2490873,127.0118875,2019-12-07 16:21:22,2019-12-07 19:58:00
112,37.2491013,127.011871,2019-12-07 20:00:00,2019-12-07 22:44:13
112,37.249074,127.01185860000001,2019-12-08 00:02:32,2019-12-08 02:22:19
112,37.249086,127.01184995,2019-12-08 02:23:41,2019-12-08 03:25:00
112,37.2490943,127.011887,2019-12-08 05:12:23,2019-12-08 06:49:13
112,37.2490883,127.011863,2019-12-08 06:50:47,2019-12-08 10:10:34
112,37.2490886,127.0118518,2019-12-08 10:26:51,2019-12-08 11:04:32
112,37.2490827,127.0118732,2019-12-08 11:40:36,2019-12-08 15:05:39
112,37.2490821,127.0118906,2019-12-08 15:11:53,2019-12-08 15:50:17
112,37.249082349999995,127.01186085,2019-12-08 16:32:21,2019-12-08 17:06:18
112,37.24908725,127.0118669,2019-12-08 17:13:22,2019-12-08 17:59:13
112,37.249083,127.0118632,2019-12-08 18:00:41,2019-12-08 21:21:21
112,37.24908405,127.0118793,2019-12-08 21:55:19,2019-12-08 23:32:17
112,37.2490636,127.01189550000001,2019-12-09 00:31:11,2019-12-09 01:25:14
112,37.249047,127.0118136,2019-12-09 01:27:03,2019-12-09 02:32:38
112,37.2490709,127.0118205,2019-12-09 02:57:36,2019-12-09 03:30:00
112,37.24907215,127.01183215,2019-12-09 03:34:13,2019-12-09 05:53:05
112,37.2490784,127.0118578,2019-12-09 06:13:28,2019-12-09 07:11:50
112,37.24907175,127.011855,2019-12-09 09:53:00,2019-12-09 10:30:00
112,37.2490548,127.0118167,2019-12-09 10:44:13,2019-12-09 12:37:21
112,37.2490661,127.0118217,2019-12-09 12:49:15,2019-12-09 13:37:25
112,37.2491003,127.0118471,2019-12-09 13:38:47,2019-12-09 14:11:16
112,37.2490843,127.0118704,2019-12-09 14:12:39,2019-12-09 22:28:13
112,37.5598551,127.036847,2019-12-10 00:48:22,2019-12-10 02:15:45
112,37.5710029,127.0331567,2019-12-10 02:35:28,2019-12-10 03:22:42
112,37.5710029,127.0331567,2019-12-10 03:23:42,2019-12-10 04:04:05
112,37.2490816,127.0118694,2019-12-10 07:33:00,2019-12-11 12:18:51
112,37.2477481,127.0123536,2019-12-11 12:18:51,2019-12-16 03:47:28
