deviceid,latitude,longitude,cluster,address
61,37.5552927,127.0266787,0,행당 한진타운 행당로 82 
61,37.55544695,127.0265702,0,행당 한진타운 행당로 82 
61,37.5554462,127.0265665,0,행당 한진타운 행당로 82 
61,37.5554427,127.0265688,0,행당 한진타운 행당로 82 
61,37.55538635,127.0266166,0,행당 한진타운 행당로 82 
61,37.5554415,127.0265737,0,행당 한진타운 행당로 82 
61,37.555445,127.02657185,0,행당 한진타운 행당로 82 
61,37.55536895,127.02664015,0,행당 한진타운 행당로 82 
61,37.5554942,127.026572,0,행당 한진타운 행당로 82 
61,37.5554486,127.026645,0,행당 한진타운 행당로 82 
61,37.5554977,127.0265621,0,행당 한진타운 행당로 82 
61,37.5554911,127.0265678,0,행당 한진타운 행당로 82 
61,37.5555063,127.0265451,0,행당 한진타운 행당로 82 
61,37.5554976,127.0265621,0,행당 한진타운 행당로 82 
