deviceid,latitude,longitude,arrive_time,leaving_time
328,37.5799758,127.0036246,2019-12-09 06:59:28,2019-12-09 07:31:38
328,37.57993315,127.0034497,2019-12-09 07:32:54,2019-12-09 09:33:59
328,37.5822895,127.0177755,2019-12-09 10:02:23,2019-12-09 11:16:13
328,37.58333305,127.01776655,2019-12-09 11:19:18,2019-12-09 14:46:38
328,37.5833454,127.0177709,2019-12-09 14:49:48,2019-12-09 15:38:13
328,37.5833445,127.0177706,2019-12-09 15:51:14,2019-12-09 22:07:01
328,37.583385,127.0177952,2019-12-09 22:08:04,2019-12-10 02:36:32
328,37.592275599999994,127.01547740000001,2019-12-10 02:44:03,2019-12-10 03:32:10
328,37.5865422,127.01912085000001,2019-12-10 03:54:51,2019-12-10 04:48:37
328,37.5831525,127.0178776,2019-12-10 04:55:10,2019-12-10 05:27:31
328,37.5833683,127.0177906,2019-12-10 05:29:14,2019-12-10 07:27:30
328,37.5833856,127.0178147,2019-12-10 07:29:10,2019-12-10 09:32:10
328,37.5833433,127.0177701,2019-12-10 09:33:10,2019-12-11 01:23:09
328,37.5828064,127.0178177,2019-12-11 01:24:11,2019-12-11 02:44:10
328,37.582245099999994,127.01783275,2019-12-11 02:44:10,2019-12-11 03:50:53
328,36.3602089,127.3511668,2019-12-11 07:11:06,2019-12-11 08:43:12
328,35.9109758,127.7574613,2019-12-11 10:01:31,2019-12-11 11:02:22
328,37.5833543,127.01777105,2019-12-11 15:48:19,2019-12-12 01:31:14
328,37.5908233,127.0107597,2019-12-12 01:50:05,2019-12-12 03:58:09
328,37.59083775,127.0108843,2019-12-12 03:59:09,2019-12-12 04:46:37
328,37.5834172,127.0178143,2019-12-12 04:52:39,2019-12-12 06:23:51
328,37.5799489,127.0035714,2019-12-12 06:49:56,2019-12-12 10:13:06
328,37.583337799999995,127.01782515,2019-12-12 10:49:36,2019-12-12 15:29:48
328,37.5833615,127.01777495,2019-12-12 15:30:48,2019-12-13 01:27:23
328,37.6364777,127.0699287,2019-12-13 01:58:07,2019-12-13 03:15:45
328,37.5834107,127.0177986,2019-12-13 04:31:23,2019-12-13 07:46:30
328,37.58333705,127.01776705,2019-12-13 07:48:31,2019-12-14 03:38:44
328,37.5833544,127.01777200000001,2019-12-14 03:40:48,2019-12-14 05:20:45
328,37.58336815,127.0178018,2019-12-14 05:22:53,2019-12-14 10:50:51
328,37.5833477,127.01777394999999,2019-12-14 10:52:53,2019-12-14 15:34:54
328,37.5833677,127.01778709999999,2019-12-14 15:35:59,2019-12-15 11:08:21
328,37.58333155,127.01776964999999,2019-12-15 11:09:26,2019-12-15 11:43:27
328,37.5833421,127.0177706,2019-12-15 11:44:30,2019-12-16 01:16:32
328,37.5833359,127.0177891,2019-12-16 01:18:15,2019-12-16 06:04:34
328,37.579934449999996,127.00351875,2019-12-16 06:13:35,2019-12-16 09:16:58
328,37.5822108,127.01783435,2019-12-16 09:59:40,2019-12-16 11:06:02
328,37.5833109,127.0177553,2019-12-16 11:07:09,2019-12-16 15:16:05
328,37.583310850000004,127.01775855,2019-12-16 15:16:05,2019-12-16 16:58:17
328,37.583313849999996,127.0177564,2019-12-16 16:59:18,2019-12-17 01:53:16
328,37.5834098,127.0178157,2019-12-17 01:55:16,2019-12-17 04:18:42
328,37.5868399,127.02598689999999,2019-12-17 04:21:44,2019-12-17 05:43:30
328,37.58339725,127.01797454999999,2019-12-17 06:22:43,2019-12-17 09:27:23
328,37.5833722,127.01777849999999,2019-12-17 09:28:25,2019-12-17 10:07:19
