deviceid,latitude,longitude,arrive_time,leaving_time
88,37.5464661,127.0473779,2019-10-31 07:50:14,2019-10-31 09:56:34
88,37.5464674,127.0473742,2019-10-31 09:58:00,2019-11-11 05:47:29
88,37.546467750000005,127.0473742,2019-11-11 05:48:50,2019-11-11 07:03:38
88,37.5464678,127.0473774,2019-11-11 07:05:05,2019-11-11 08:43:18
88,37.5464675,127.0473706,2019-11-11 08:43:18,2019-11-11 09:14:05
88,37.546468,127.04737055000001,2019-11-11 09:14:05,2019-11-11 13:06:09
88,37.5464716,127.0473878,2019-11-11 13:06:09,2019-11-11 13:46:09
88,37.54646785,127.0473895,2019-11-11 13:47:49,2019-11-11 17:19:34
88,37.5464682,127.0473768,2019-11-11 17:21:01,2019-11-11 22:42:40
88,37.546469,127.0473704,2019-11-11 22:44:01,2019-11-12 00:25:02
88,37.5464653,127.0473782,2019-11-12 00:26:49,2019-11-12 05:17:26
88,37.546465999999995,127.04738165,2019-11-12 05:46:13,2019-11-12 07:27:20
88,37.54646565,127.0473764,2019-11-12 07:29:07,2019-11-12 12:52:29
88,37.5464673,127.04738,2019-11-12 13:13:15,2019-11-13 05:59:56
88,37.5464662,127.0473747,2019-11-13 06:02:17,2019-11-13 07:12:21
88,37.5464674,127.0473769,2019-11-13 07:14:01,2019-11-13 10:50:05
88,37.5464761,127.0473752,2019-11-13 10:52:01,2019-11-13 11:28:57
88,37.5464756,127.0473734,2019-11-13 11:30:01,2019-11-13 19:24:24
88,37.5464702,127.0473747,2019-11-13 19:26:31,2019-11-13 20:49:45
88,37.546473000000006,127.04736750000001,2019-11-13 20:50:47,2019-11-13 23:38:26
88,37.5464719,127.0473685,2019-11-13 23:40:07,2019-11-14 00:18:22
88,37.54647305,127.04738155000001,2019-11-14 00:20:01,2019-11-14 03:01:43
88,37.5464744,127.0473766,2019-11-14 03:03:40,2019-11-14 05:12:05
88,37.54647525,127.04737775000001,2019-11-14 05:13:08,2019-11-14 12:59:05
88,37.5464799,127.0473831,2019-11-14 13:01:01,2019-11-14 20:23:11
88,37.5464811,127.047407,2019-11-14 20:24:21,2019-11-14 21:46:14
88,37.5464741,127.0473678,2019-11-14 21:49:10,2019-11-15 00:05:37
88,37.5464778,127.0473918,2019-11-15 00:06:38,2019-11-15 02:01:56
88,37.5464779,127.0473963,2019-11-15 02:14:19,2019-11-15 06:59:12
88,37.5464709,127.0473806,2019-11-15 07:01:12,2019-11-15 07:57:59
88,37.5464743,127.0473684,2019-11-15 07:59:24,2019-11-15 10:59:55
88,37.5464759,127.0473758,2019-11-15 11:19:41,2019-11-15 22:18:24
88,37.5464731,127.0473717,2019-11-15 22:23:09,2019-11-15 23:21:52
88,37.5464785,127.04739004999999,2019-11-15 23:28:23,2019-11-16 09:58:53
88,37.5464807,127.0473933,2019-11-16 10:00:00,2019-11-16 11:21:05
88,37.5464753,127.0473775,2019-11-16 11:23:02,2019-11-18 05:32:53
88,37.54647735,127.0473839,2019-11-18 05:34:02,2019-11-18 10:25:31
88,37.546479,127.0473845,2019-11-18 10:27:01,2019-11-18 12:36:07
88,37.5464785,127.0473819,2019-11-18 12:38:06,2019-11-18 14:39:23
88,37.5464762,127.0473787,2019-11-18 14:40:46,2019-11-20 01:15:45
88,37.5464811,127.0473951,2019-11-20 01:17:01,2019-11-20 05:29:07
88,37.5464792,127.0474087,2019-11-20 05:30:07,2019-11-20 12:13:16
88,37.5464779,127.0473973,2019-11-20 12:15:13,2019-11-20 20:44:43
88,37.54648615,127.0473844,2019-11-20 20:46:01,2019-11-21 01:29:32
88,37.5464868,127.04737815,2019-11-21 02:02:01,2019-11-21 03:10:10
88,37.54648775,127.04738835,2019-11-21 03:12:01,2019-11-21 04:14:51
88,37.5464858,127.0473835,2019-11-21 04:16:01,2019-11-21 08:06:58
88,37.54648795,127.04737655,2019-11-21 08:08:05,2019-11-21 10:41:14
88,37.5464866,127.0473768,2019-11-21 10:42:16,2019-11-21 12:44:42
