deviceid,latitude,longitude,datetime,leaving_datetime
118,37.53912645,127.05652624999999,2020-01-16 00:19:03,2020-01-16 01:49:08
118,37.5390829,127.0565688,2020-01-16 01:50:50,2020-01-16 05:00:56
118,37.5390138,127.0564342,2020-01-16 05:03:15,2020-01-16 06:04:21
118,37.5390333,127.0559281,2020-01-16 06:10:13,2020-01-16 06:41:00
118,37.53910795,127.0563742,2020-01-16 06:44:09,2020-01-16 07:27:35
118,37.5391044,127.0566654,2020-01-16 07:27:35,2020-01-16 11:11:23
118,37.5391868,127.0567383,2020-01-16 11:11:23,2020-01-16 12:10:30
118,37.5309993,127.0618582,2020-01-16 12:20:08,2020-01-16 13:01:47
118,37.5390797,127.05662430000001,2020-01-16 13:17:22,2020-01-16 14:31:55
118,37.539140599999996,127.05668395000001,2020-01-16 14:44:45,2020-01-16 19:13:54
118,37.53914175,127.05676679999999,2020-01-16 19:33:19,2020-01-16 22:01:19
118,37.5391183,127.0566013,2020-01-16 22:05:11,2020-01-16 22:35:25
118,37.53914035,127.05665875,2020-01-16 22:38:36,2020-01-17 06:17:49
