deviceid,latitude,longitude,arrive_time,leaving_time
116,37.5616072,127.03527435000001,2019-11-16 00:31:06,2019-11-16 02:14:59
116,37.56161565,127.0352668,2019-11-16 02:17:43,2019-11-16 02:54:11
116,37.56160465,127.0351874,2019-11-16 02:55:16,2019-11-16 05:17:14
116,37.46871095,126.70003589999999,2019-11-16 06:47:02,2019-11-16 09:37:05
116,37.4346791,126.7335643,2019-11-16 10:05:35,2019-11-16 11:23:41
116,37.5615962,127.03517785,2019-11-16 14:25:47,2019-11-16 15:05:00
116,37.5616049,127.0352034,2019-11-16 15:07:57,2019-11-16 19:18:31
116,37.5615847,127.03524095,2019-11-16 19:37:48,2019-11-16 20:19:48
116,37.5615911,127.03524985,2019-11-16 20:49:52,2019-11-16 21:31:39
116,37.5615942,127.0352409,2019-11-16 21:32:40,2019-11-16 23:54:54
