deviceid,latitude,longitude,datetime,leaving_datetime
116,37.5607899,127.0334922,2019-11-07 16:04:50,2019-11-07 16:43:31
116,37.5616021,127.0352171,2019-11-07 17:00:46,2019-11-07 18:43:13
116,37.561615,127.0352438,2019-11-07 18:43:13,2019-11-07 21:08:28
116,37.5617004,127.03519505,2019-11-07 21:08:28,2019-11-07 23:33:21
116,37.56167925,127.03512135,2019-11-07 23:34:49,2019-11-08 05:03:43
116,37.561658550000004,127.03512225,2019-11-08 05:03:43,2019-11-08 06:11:43
116,37.561638849999994,127.03522135,2019-11-08 07:17:07,2019-11-08 09:24:51
116,37.5616161,127.0352243,2019-11-08 09:49:45,2019-11-08 15:03:33
116,37.5616281,127.0352262,2019-11-08 15:13:16,2019-11-08 18:31:26
116,37.5616705,127.0352528,2019-11-08 18:35:30,2019-11-08 21:01:18
116,37.561754,127.03525934999999,2019-11-08 21:09:07,2019-11-08 22:08:55
116,37.5617567,127.035261,2019-11-08 22:11:19,2019-11-08 23:09:35
116,37.561705950000004,127.0352525,2019-11-08 23:28:03,2019-11-09 00:34:26
116,37.56176925,127.03523095,2019-11-09 00:35:52,2019-11-09 03:04:20
116,37.561670750000005,127.03523515,2019-11-09 03:06:27,2019-11-09 05:21:18
116,37.5616265,127.03529975000001,2019-11-09 05:40:41,2019-11-09 15:20:13
116,37.5616299,127.03530775,2019-11-09 15:23:01,2019-11-09 17:43:13
116,37.5616801,127.0352738,2019-11-09 17:56:14,2019-11-09 20:50:21
116,37.5615889,127.03527955,2019-11-09 20:58:08,2019-11-10 01:05:52
116,37.5615882,127.03528005,2019-11-10 01:47:24,2019-11-10 04:33:25
116,37.5615819,127.0353007,2019-11-10 04:39:59,2019-11-10 08:50:48
116,37.56158245,127.0353007,2019-11-10 08:58:23,2019-11-10 09:42:47
116,37.5615871,127.0352969,2019-11-10 09:43:47,2019-11-10 11:05:54
116,37.5615997,127.035296,2019-11-10 11:07:02,2019-11-10 12:53:49
116,37.5616519,127.03525135,2019-11-10 12:54:50,2019-11-10 13:58:06
116,37.56165755,127.035333,2019-11-10 13:59:29,2019-11-10 15:05:29
116,37.5616516,127.035254,2019-11-10 15:06:40,2019-11-10 16:35:18
116,37.56170015,127.03527635,2019-11-10 17:02:51,2019-11-11 00:04:26
116,37.56157915,127.03530275,2019-11-11 00:06:19,2019-11-11 02:53:28
116,37.5615815,127.035304,2019-11-11 02:55:11,2019-11-11 04:26:10
116,37.561599,127.0352971,2019-11-11 04:27:43,2019-11-11 05:28:18
116,37.5616154,127.0352679,2019-11-11 05:29:23,2019-11-11 15:41:44
116,37.5616913,127.0352797,2019-11-11 16:02:03,2019-11-11 18:50:27
116,37.5617988,127.0352316,2019-11-11 19:00:16,2019-11-11 20:50:40
116,37.56168595,127.0352444,2019-11-11 20:55:32,2019-11-11 22:06:11
116,37.5616012,127.0352849,2019-11-11 22:07:48,2019-11-11 23:07:14
116,37.56159935,127.0353007,2019-11-11 23:24:42,2019-11-12 01:01:46
116,37.561613699999995,127.0353064,2019-11-12 01:03:26,2019-11-12 02:33:21
116,37.5615949,127.0352834,2019-11-12 03:17:49,2019-11-12 05:25:58
116,37.5615761,127.0352885,2019-11-12 05:27:20,2019-11-12 06:44:58
116,37.56159465,127.03528664999999,2019-11-12 06:46:21,2019-11-12 07:58:53
116,37.5616168,127.0352797,2019-11-12 08:00:34,2019-11-12 09:25:33
116,37.5616017,127.0353043,2019-11-12 09:26:39,2019-11-12 12:30:12
116,37.5615941,127.0352763,2019-11-12 13:22:40,2019-11-12 14:12:14
116,37.561742,127.0352005,2019-11-12 14:13:31,2019-11-12 14:45:37
116,37.561751099999995,127.0352504,2019-11-12 15:11:26,2019-11-12 17:13:22
116,37.56170915,127.03521855,2019-11-12 17:14:30,2019-11-12 21:36:10
116,37.5616335,127.03518315,2019-11-12 21:54:46,2019-11-13 02:17:20
116,37.5616277,127.0351671,2019-11-13 03:12:40,2019-11-13 04:43:42
116,37.5616539,127.03520755,2019-11-13 04:45:22,2019-11-13 05:59:45
116,37.56164515,127.0352079,2019-11-13 06:06:10,2019-11-13 07:02:21
116,37.5616542,127.0352063,2019-11-13 07:04:22,2019-11-13 09:07:32
116,37.5616601,127.0351937,2019-11-13 09:22:26,2019-11-13 11:14:22
116,37.550427150000004,127.14540224999999,2019-11-13 12:06:38,2019-11-13 15:34:50
116,37.5504921,127.1453871,2019-11-13 15:35:51,2019-11-13 17:48:00
116,37.5616225,127.0351696,2019-11-13 18:27:52,2019-11-13 21:03:13
116,37.561657,127.0351658,2019-11-13 21:48:50,2019-11-14 07:53:11
116,37.5617038,127.0351909,2019-11-14 07:54:13,2019-11-14 12:05:01
116,37.5616736,127.0351864,2019-11-14 13:02:39,2019-11-14 13:57:54
116,37.561639,127.0351631,2019-11-14 13:59:01,2019-11-14 15:24:23
116,37.5617203,127.0352222,2019-11-14 15:25:23,2019-11-14 19:48:46
116,37.56161285,127.03517224999999,2019-11-14 21:53:14,2019-11-15 08:45:11
116,37.56164415,127.03521885,2019-11-15 08:46:11,2019-11-15 12:04:45
116,37.5616119,127.0352184,2019-11-15 12:06:11,2019-11-15 12:47:09
116,37.5616348,127.0352213,2019-11-15 12:48:10,2019-11-15 13:59:57
116,37.56163275,127.03523039999999,2019-11-15 14:54:47,2019-11-15 16:04:25
116,37.5616507,127.03522939999999,2019-11-15 16:05:49,2019-11-15 18:09:57
116,37.56164385,127.0352544,2019-11-15 18:40:43,2019-11-16 02:40:01
116,37.5616062,127.035266,2019-11-16 02:57:11,2019-11-16 05:19:59
116,37.5616023,127.0352664,2019-11-16 05:52:20,2019-11-16 07:38:11
116,37.5616121,127.0352661,2019-11-16 07:40:13,2019-11-16 09:29:58
116,37.5616072,127.03527435000001,2019-11-16 09:31:06,2019-11-16 11:14:59
116,37.56161565,127.0352668,2019-11-16 11:17:43,2019-11-16 11:54:11
116,37.56160465,127.0351874,2019-11-16 11:55:16,2019-11-16 14:17:14
116,37.46871095,126.70003589999999,2019-11-16 15:47:02,2019-11-16 18:37:05
116,37.4346791,126.7335643,2019-11-16 19:05:35,2019-11-16 20:23:41
116,37.5615962,127.03517785,2019-11-16 23:25:47,2019-11-17 00:05:00
116,37.5616049,127.0352034,2019-11-17 00:07:57,2019-11-17 04:18:31
116,37.5615847,127.03524095,2019-11-17 04:37:48,2019-11-17 05:19:48
116,37.5615911,127.03524985,2019-11-17 05:49:52,2019-11-17 06:31:39
116,37.5615942,127.0352409,2019-11-17 06:32:40,2019-11-17 08:54:54
116,37.5616249,127.0351832,2019-11-17 09:05:04,2019-11-17 10:23:20
116,37.5616073,127.0351698,2019-11-17 10:24:58,2019-11-17 12:02:52
116,37.5616549,127.0351743,2019-11-17 12:16:04,2019-11-17 13:17:33
116,37.5616493,127.0352055,2019-11-17 13:18:57,2019-11-17 14:16:27
116,37.561667299999996,127.03521585,2019-11-17 14:22:14,2019-11-17 16:54:29
116,37.5616153,127.0352022,2019-11-17 16:56:21,2019-11-17 20:16:19
116,37.5616652,127.0352178,2019-11-17 20:34:03,2019-11-17 21:26:57
116,37.56178065,127.0352415,2019-11-17 21:29:37,2019-11-18 00:06:20
116,37.5617564,127.0352251,2019-11-18 00:07:51,2019-11-18 02:53:34
