deviceid,latitude,longitude,datetime,leaving_datetime
258,37.6126828,127.01816635,2019-11-29 01:45:39,2019-11-29 02:17:03
258,37.6126377,127.0181666,2019-11-29 02:18:04,2019-11-29 04:39:38
258,37.6126381,127.0182175,2019-11-29 04:40:40,2019-11-29 05:11:32
258,37.61267865,127.01826775,2019-11-29 05:13:00,2019-11-29 06:52:16
258,37.61267925,127.01821939999999,2019-11-29 06:53:17,2019-11-29 08:35:24
258,37.612603,127.018188,2019-11-29 09:01:02,2019-11-29 11:11:14
258,37.6126489,127.0181299,2019-11-29 11:12:14,2019-11-29 13:41:49
258,37.6126365,127.0181368,2019-11-29 14:24:02,2019-11-29 17:21:07
258,37.6347786,127.0272636,2019-11-29 18:22:39,2019-11-29 18:53:43
258,37.6347676,127.0272707,2019-11-29 18:53:43,2019-11-29 20:12:10
258,37.6126694,127.0181248,2019-11-29 20:39:17,2019-11-30 10:04:02
