deviceid,latitude,longitude,cluster,address
149,37.5439239,127.0227574,0,서울숲푸르지오아파트 금호로 15 
149,37.5439231,127.0227564,0,서울숲푸르지오아파트 금호로 15 
149,37.5439276,127.022761,0,서울숲푸르지오아파트 금호로 15 
149,37.5439228,127.0227575,0,서울숲푸르지오아파트 금호로 15 
149,37.5439246,127.0227628,0,서울숲푸르지오아파트 금호로 15 
149,37.5439383,127.02275545,0,서울숲푸르지오아파트 금호로 15 
149,37.5439535,127.0227289,0,서울숲푸르지오아파트 금호로 15 
149,37.5439608,127.0227348,0,서울숲푸르지오아파트 금호로 15 
149,37.543984050000006,127.0227332,0,서울숲푸르지오아파트 금호로 15 
149,37.543985,127.0227345,0,서울숲푸르지오아파트 금호로 15 
149,37.5439689,127.0227418,0,서울숲푸르지오아파트 금호로 15 
149,37.54395135,127.02274185,0,서울숲푸르지오아파트 금호로 15 
