deviceid,latitude,longitude,year,week,category
256.0,37.51810275,126.895614,2019.0,48.0,"쇼핑,유통>슈퍼,마트"
256.0,37.57140066666667,126.90339999999999,2019.0,48.0,"교육,학문>특수학교"
256.0,37.51395383333333,126.88910366666666,2019.0,48.0,주택>아파트
256.0,37.517980249999994,126.9028075,2019.0,48.0,"여행,명소>관광안내소"
256.0,37.580292,127.001981,2019.0,48.0,"생활,편의>편의점"
256.0,37.579202,126.999795,2019.0,48.0,"건강,의료>종합병원"
256.0,37.515923,126.8889845,2019.0,48.0,none
256.0,37.5859855,127.0198295,2019.0,48.0,none
256.0,37.571435,126.90324475,2019.0,49.0,"교육,학문>특수학교"
256.0,37.517077,126.888802,2019.0,49.0,none
256.0,37.5135295,126.8889555,2019.0,49.0,none
256.0,37.514442,126.890335,2019.0,49.0,none
256.0,37.517841,126.895144,2019.0,49.0,"쇼핑,유통>슈퍼,마트"
