deviceid,latitude,longitude,datetime,leaving_datetime
256,37.514456499999994,126.8913705,2019-11-29 02:29:37,2019-11-29 03:46:25
256,37.514551499999996,126.8920615,2019-11-29 07:21:30,2019-11-29 08:14:00
256,37.57122,126.903531,2019-11-29 09:05:54,2019-11-29 12:09:57
256,37.571436,126.903402,2019-11-29 12:10:05,2019-11-29 14:22:25
256,37.579202,126.999795,2019-11-29 14:53:11,2019-11-29 16:04:58
256,37.580292,127.001981,2019-11-29 16:04:58,2019-11-29 16:36:05
256,37.518554,126.89517599999999,2019-11-29 17:26:35,2019-11-29 17:59:39
256,37.517951,126.895957,2019-11-29 17:59:39,2019-11-29 18:33:30
256,37.518234,126.895798,2019-11-29 18:34:33,2019-11-29 20:09:42
256,37.514015,126.889459,2019-11-29 21:23:04,2019-11-29 21:53:30
256,37.51437249999999,126.889128,2019-11-29 21:53:30,2019-11-29 22:32:16
256,37.514503500000004,126.8920215,2019-11-29 22:32:16,2019-11-30 08:56:44
