deviceid,latitude,longitude,arrive_time,leaving_time
256,37.5859855,127.0198295,2019-11-26 05:03:23,2019-11-26 05:41:37
256,37.513474,126.888724,2019-11-26 07:45:41,2019-11-26 08:17:34
256,37.514564,126.892044,2019-11-26 08:53:13,2019-11-26 09:29:01
256,37.514540499999995,126.892076,2019-11-26 09:31:17,2019-11-26 10:43:19
256,37.514542,126.89206899999999,2019-11-26 10:44:35,2019-11-26 12:59:01
256,37.514633,126.891952,2019-11-26 13:18:42,2019-11-26 15:22:21
256,37.5145445,126.892071,2019-11-26 15:25:36,2019-11-26 17:02:38
256,37.5145335,126.8920655,2019-11-26 17:12:39,2019-11-26 19:27:44
256,37.514622,126.891967,2019-11-26 19:37:54,2019-11-26 20:40:14
256,37.514652,126.891907,2019-11-26 21:30:41,2019-11-26 22:20:02
256,37.514622,126.891958,2019-11-26 22:21:39,2019-11-27 01:12:08
