deviceid,latitude,longitude,datetime,leaving_datetime
58,37.545713,127.0548779,2019-10-24 15:07:50,2019-10-24 21:04:49
58,37.5615079,127.0549619,2019-10-24 21:38:14,2019-10-24 22:25:32
58,37.5614689,127.05496295,2019-10-24 22:25:32,2019-10-25 07:51:23
58,37.5466643,127.0537581,2019-10-25 08:12:29,2019-10-25 09:48:31
58,37.6484487,127.0405108,2019-10-25 10:30:56,2019-10-25 11:02:40
58,37.648517850000005,127.04116769999999,2019-10-25 11:03:43,2019-10-25 12:41:55
58,37.648501800000005,127.0414223,2019-10-25 12:44:07,2019-10-25 13:25:06
58,37.649314,127.0417768,2019-10-25 13:25:06,2019-10-25 14:10:10
58,37.6484852,127.0411507,2019-10-25 14:28:38,2019-10-25 15:42:23
58,37.54667245,127.05377375,2019-10-25 16:12:46,2019-10-25 19:30:45
58,37.64571785,127.23760465000001,2019-10-25 20:32:58,2019-10-25 21:13:06
58,37.6456909,127.2375849,2019-10-25 21:34:14,2019-10-26 11:00:17
58,37.6456935,127.2375631,2019-10-26 11:01:26,2019-10-26 13:09:47
58,37.6456991,127.2375218,2019-10-26 13:12:07,2019-10-26 13:51:10
58,37.700703,127.1944293,2019-10-26 15:19:25,2019-10-26 16:29:05
58,37.6843461,127.2424721,2019-10-26 16:45:17,2019-10-27 00:29:40
58,37.7449266,127.2010691,2019-10-27 01:00:06,2019-10-27 01:57:09
58,37.6843391,127.24247475,2019-10-27 02:12:23,2019-10-27 08:21:11
58,37.6843322,127.2424754,2019-10-27 08:23:13,2019-10-27 11:59:25
58,37.6971704,127.2048052,2019-10-27 12:07:56,2019-10-27 12:38:53
58,37.6457369,127.2376078,2019-10-27 13:45:21,2019-10-27 14:40:14
58,37.5614741,127.05496915,2019-10-27 15:25:09,2019-10-28 08:12:25
58,37.5466712,127.0537811,2019-10-28 08:33:04,2019-10-28 14:34:14
58,37.546670199999994,127.05378145,2019-10-28 14:52:38,2019-10-28 17:44:16
58,37.5448639,127.0542791,2019-10-28 18:24:50,2019-10-28 21:21:29
58,37.5614537,127.05496975,2019-10-28 21:39:14,2019-10-29 08:11:17
58,37.5466713,127.05378185000001,2019-10-29 08:32:08,2019-10-29 13:48:06
58,37.53962665,126.98970145,2019-10-29 14:29:17,2019-10-29 16:25:22
58,37.5396165,126.98970460000001,2019-10-29 16:25:22,2019-10-29 18:26:10
58,37.532769,126.9945249,2019-10-29 18:57:07,2019-10-29 20:09:52
58,37.5396242,126.9897018,2019-10-29 20:43:42,2019-10-30 11:42:00
58,37.5783165,126.980996,2019-10-30 12:23:40,2019-10-30 13:02:15
58,37.5777168,126.98062265,2019-10-30 13:02:15,2019-10-30 13:56:04
58,37.577847,126.9797721,2019-10-30 14:14:41,2019-10-30 15:35:44
58,37.54638265,127.0537994,2019-10-30 16:20:03,2019-10-30 17:06:37
58,37.5466428,127.05373800000001,2019-10-30 17:26:16,2019-10-30 18:25:50
58,37.5456761,127.0548701,2019-10-30 18:25:50,2019-10-30 19:37:15
58,37.54567995,127.054867,2019-10-30 19:54:51,2019-10-30 21:08:51
58,37.5614671,127.0549987,2019-10-30 21:29:46,2019-10-31 07:54:01
58,37.5466355,127.0537357,2019-10-31 08:32:04,2019-10-31 18:21:28
58,37.54508975,127.05744095,2019-10-31 18:21:28,2019-10-31 19:29:37
58,37.5614709,127.0549806,2019-10-31 19:36:00,2019-11-01 07:53:35
58,37.54662625,127.0537354,2019-11-01 08:08:51,2019-11-01 09:39:41
58,37.546635050000006,127.0537327,2019-11-01 09:51:21,2019-11-01 21:25:04
58,37.5614663,127.0549743,2019-11-01 21:43:48,2019-11-02 08:29:39
58,37.5419182,127.0494237,2019-11-02 09:30:10,2019-11-02 11:57:57
