deviceid,latitude,longitude,year,week,category
58.0,37.64865351,127.04120565999999,2019.0,43.0,none
58.0,37.68433913333333,127.24247408333333,2019.0,43.0,숙박>펜션
58.0,37.56148363333333,127.05496466666666,2019.0,43.0,none
58.0,37.546668375,127.053765925,2019.0,43.0,종교>개신교
58.0,37.6971704,127.2048052,2019.0,43.0,"시설,건물>기업,빌딩"
58.0,37.7449266,127.2010691,2019.0,43.0,none
58.0,37.700703,127.1944293,2019.0,43.0,none
58.0,37.545713,127.0548779,2019.0,43.0,none
58.0,37.5614645,127.0549808375,2019.0,44.0,none
58.0,37.5779601,126.98046358333333,2019.0,44.0,none
58.0,37.53962245,126.98970261666666,2019.0,44.0,none
58.0,37.545678025,127.05486855000001,2019.0,44.0,none
58.0,37.5419182,127.0494237,2019.0,44.0,"공공,사회기관>행정복지센터"
58.0,37.54508975,127.05744095,2019.0,44.0,수선>구두수선
58.0,37.532769,126.9945249,2019.0,44.0,none
58.0,37.5448639,127.0542791,2019.0,44.0,"시설,건물>기업,빌딩"
