deviceid,latitude,longitude,arrive_time,leaving_time
213,37.6332422,126.91949685,2019-11-25 00:06:01,2019-11-25 00:55:18
213,37.6332448,126.91959299999999,2019-11-25 00:56:18,2019-11-25 03:47:06
213,37.6332419,126.9196469,2019-11-25 04:00:28,2019-11-25 06:41:18
213,37.56110835,126.99385035,2019-11-25 07:36:06,2019-11-25 08:06:19
213,37.57993125,127.0035144,2019-11-25 08:13:31,2019-11-25 10:04:19
213,37.6332432,126.9196189,2019-11-25 10:58:56,2019-11-25 11:33:28
213,37.63325265,126.91963055,2019-11-25 11:36:14,2019-11-25 20:33:41
213,37.633264800000006,126.9196487,2019-11-25 21:01:14,2019-11-25 21:50:52
213,37.633252999999996,126.91964205,2019-11-25 22:16:14,2019-11-25 23:53:24
213,37.6332304,126.9196699,2019-11-25 23:54:26,2019-11-26 03:54:25
