deviceid,latitude,longitude,cluster,address
138,37.5638813,127.0394927,0,마장 에스에이치빌
138,37.56388815,127.0395016,0,마장 에스에이치빌
138,37.5638529,127.0394621,0,마장 에스에이치빌
138,37.5616842,127.0383664,0,왕십리민자역사
138,37.5638986,127.0395168,0,마장 에스에이치빌
138,37.563845,127.0394542,0,마장 에스에이치빌
138,37.5638863,127.0395016,0,마장 에스에이치빌
138,37.5623407,127.0383583,0,왕십리민자역사
138,37.56387765,127.03949005,0,마장 에스에이치빌
138,37.563835,127.0394353,0,마장 에스에이치빌
138,37.5638798,127.0394924,0,마장 에스에이치빌
138,37.5638887,127.03950465,0,마장 에스에이치빌
138,37.5638188,127.0394494,0,마장 에스에이치빌
138,37.56079025,127.0393062,0,마조로1길 39
138,37.5638163,127.0394382,0,마장 에스에이치빌
138,37.5638216,127.0394568,0,마장 에스에이치빌
