deviceid,latitude,longitude,datetime,leaving_datetime
287,37.5614715,127.0382667,2019-11-29 13:43:28,2019-11-29 15:15:02
287,37.5414478,127.1260441,2019-11-29 15:45:02,2019-11-29 17:01:41
287,37.5414342,127.1259759,2019-11-29 17:01:41,2019-11-29 20:01:25
287,37.5414455,127.1260362,2019-11-29 20:23:38,2019-11-29 22:18:57
287,37.5414211,127.126022,2019-11-29 22:19:58,2019-11-30 02:47:19
287,37.541456,127.126036,2019-11-30 02:48:39,2019-11-30 10:56:45
287,37.5414962,127.12606075,2019-11-30 11:12:09,2019-11-30 16:15:21
287,37.5822712,126.970611,2019-11-30 17:57:07,2019-11-30 18:50:28
287,37.5414364,127.12602205,2019-11-30 20:30:02,2019-12-01 00:13:14
287,37.5414221,127.125968,2019-12-01 00:41:53,2019-12-01 01:46:27
287,37.5414204,127.1260222,2019-12-01 01:49:21,2019-12-01 02:28:00
287,37.5414512,127.1260082,2019-12-01 02:29:25,2019-12-01 08:22:27
287,37.5821813,126.97048745000001,2019-12-01 09:02:54,2019-12-01 10:37:26
287,37.5200103,127.13550575,2019-12-01 11:29:42,2019-12-01 12:27:36
287,37.5414858,127.1260711,2019-12-01 13:51:00,2019-12-01 14:56:31
287,37.5414468,127.126026,2019-12-01 14:56:31,2019-12-01 19:44:32
287,37.541434949999996,127.12601365,2019-12-01 20:07:04,2019-12-01 23:27:50
287,37.5414407,127.126048,2019-12-01 23:29:16,2019-12-02 05:18:00
287,37.5414844,127.1260619,2019-12-02 05:19:17,2019-12-02 10:17:06
287,37.5500724,127.1758245,2019-12-02 10:30:49,2019-12-02 11:05:41
287,37.5378779,127.1247644,2019-12-02 12:13:27,2019-12-02 14:01:38
287,37.6342138,126.9182612,2019-12-02 15:38:16,2019-12-02 19:03:17
287,37.5414443,127.1260214,2019-12-02 19:56:28,2019-12-02 21:22:13
287,37.5414707,127.1261157,2019-12-02 21:23:36,2019-12-03 13:45:02
287,37.596699900000004,127.08757510000001,2019-12-03 14:36:01,2019-12-03 17:41:06
287,37.59640845,127.08779709999999,2019-12-03 17:43:29,2019-12-03 19:26:02
287,37.5414361,127.126049,2019-12-03 19:57:02,2019-12-04 13:07:40
287,37.5407147,127.1429427,2019-12-04 13:17:20,2019-12-04 13:52:46
287,37.5407092,127.1429011,2019-12-04 14:34:20,2019-12-04 15:46:10
287,37.5414195,127.1260274,2019-12-04 15:52:27,2019-12-04 18:45:43
287,37.5414239,127.1260438,2019-12-04 18:45:43,2019-12-04 19:18:19
287,37.5414122,127.1260263,2019-12-04 19:18:19,2019-12-04 21:41:45
287,37.5414275,127.1260256,2019-12-04 21:42:47,2019-12-05 08:28:19
287,37.5414801,127.1260477,2019-12-05 08:29:46,2019-12-05 11:48:38
287,37.54147075,127.12603135,2019-12-05 11:50:02,2019-12-05 13:50:39
287,37.556866,127.1568404,2019-12-05 14:43:01,2019-12-05 15:50:02
287,37.5550079,127.1539579,2019-12-05 15:50:02,2019-12-05 17:20:18
287,37.541433049999995,127.1260289,2019-12-05 17:45:04,2019-12-07 08:28:02
287,37.5414405,127.1260402,2019-12-07 08:29:22,2019-12-07 10:10:55
287,37.5414859,127.12609739999999,2019-12-07 10:12:01,2019-12-07 11:19:30
