deviceid,latitude,longitude,datetime,leaving_datetime
255,37.5859413,127.0190649,2019-11-26 14:02:18,2019-11-26 14:33:50
255,37.5062286,126.8651927,2019-11-26 16:03:15,2019-11-26 21:17:31
255,37.506233449999996,126.86522264999999,2019-11-26 21:40:02,2019-11-28 11:34:38
255,37.5612272,126.8426292,2019-11-28 11:59:43,2019-11-28 16:40:11
255,37.5612523,126.8426671,2019-11-28 16:41:51,2019-11-29 12:28:11
255,37.5076415,126.8658935,2019-11-29 12:52:08,2019-11-29 13:49:01
255,37.5062733,126.8645484,2019-11-29 13:49:01,2019-11-29 14:25:37
255,37.506233,126.8652242,2019-11-29 14:25:37,2019-11-29 21:49:26
255,37.5062307,126.8652211,2019-11-29 21:49:26,2019-12-01 08:11:20
255,37.5707402,126.9736283,2019-12-01 08:35:44,2019-12-01 14:41:01
255,37.5062319,126.86522705,2019-12-01 15:42:30,2019-12-02 09:07:07
255,37.5173987,127.1263308,2019-12-02 10:49:43,2019-12-02 14:23:39
255,37.5062316,126.8652296,2019-12-02 16:16:35,2019-12-03 05:12:07
255,37.5062281,126.8652242,2019-12-03 05:12:07,2019-12-03 07:21:10
255,37.5173834,127.1263502,2019-12-03 08:46:25,2019-12-03 09:31:10
255,37.517379000000005,127.12636194999999,2019-12-03 09:31:10,2019-12-03 17:31:30
255,37.5062367,126.86520875,2019-12-03 19:24:37,2019-12-04 17:07:31
