deviceid,latitude,longitude,datetime,leaving_datetime,cluster
60,37.5635262,127.0370358,2019-10-25 08:37:36,2019-10-25 16:12:23,1
60,37.5635135,127.0370627,2019-10-28 08:35:45,2019-10-28 11:40:24,1
60,37.5635384,127.037034,2019-10-28 11:40:24,2019-10-28 16:08:10,1
60,37.56354845,127.03705405,2019-10-29 08:35:48,2019-10-29 11:41:16,1
60,37.56356115,127.0370555,2019-10-29 12:36:46,2019-10-29 16:15:07,1
60,37.5635399,127.0370521,2019-10-30 08:37:13,2019-10-30 11:40:46,1
60,37.563534,127.03704785,2019-10-30 12:44:26,2019-10-30 16:15:14,1
60,37.5635301,127.0370509,2019-10-31 08:36:08,2019-10-31 11:36:34,1
60,37.5635191,127.037038,2019-10-31 12:26:04,2019-10-31 16:08:39,1
60,37.56354945,127.0370521,2019-11-01 08:39:01,2019-11-01 11:46:22,1
60,37.56353609999999,127.0370503,2019-11-01 12:47:47,2019-11-01 16:10:05,1
