deviceid,latitude,longitude,arrive_time,leaving_time
52,37.5707113,127.0342042,2019-10-24 01:56:50,2019-10-24 10:41:24
52,37.553080800000004,127.01905454999999,2019-10-24 11:04:37,2019-10-24 15:45:41
52,37.5531647,127.0192349,2019-10-24 16:03:28,2019-10-24 18:23:05
52,37.55316205,127.0192526,2019-10-24 18:49:05,2019-10-24 20:49:42
52,37.5531385,127.0191629,2019-10-24 20:49:42,2019-10-24 21:30:30
52,37.55317455,127.01921645,2019-10-24 21:39:55,2019-10-24 22:32:18
52,37.5707718,127.0341856,2019-10-24 22:47:39,2019-10-24 23:35:34
52,37.5640812,127.0369053,2019-10-24 23:39:17,2019-10-25 00:41:49
52,38.0766053,127.3203397,2019-10-25 02:35:05,2019-10-25 04:31:14
52,38.0670012,127.3255631,2019-10-25 05:04:36,2019-10-25 06:27:02
52,37.570773599999995,127.03407974999999,2019-10-25 08:38:06,2019-10-25 09:22:07
52,37.562301649999995,127.0355702,2019-10-25 09:30:33,2019-10-25 11:45:07
52,37.5531172,127.019212,2019-10-25 12:04:04,2019-10-26 08:27:43
52,37.553024449999995,127.01893765,2019-10-26 08:37:23,2019-10-26 09:08:31
52,37.5530126,127.0189053,2019-10-26 09:19:18,2019-10-26 10:15:05
52,37.55313415,127.01921200000001,2019-10-26 10:31:08,2019-10-27 01:18:53
52,37.54339405,127.12192264999999,2019-10-27 01:37:06,2019-10-27 04:55:09
52,37.5531398,127.0192406,2019-10-27 05:32:19,2019-10-27 18:04:38
52,37.5531319,127.019242,2019-10-27 18:04:38,2019-10-27 19:06:49
52,37.55316035,127.0192807,2019-10-27 19:06:49,2019-10-27 22:30:22
52,37.5707194,127.0342041,2019-10-27 22:43:03,2019-10-28 08:43:05
52,37.5530581,127.0190056,2019-10-28 09:33:38,2019-10-28 17:30:13
52,37.553210500000006,127.01935705,2019-10-28 17:31:13,2019-10-28 22:33:02
52,37.5707253,127.0342056,2019-10-28 22:44:03,2019-10-29 01:28:49
52,37.5707285,127.0342033,2019-10-29 01:55:23,2019-10-29 04:32:52
52,37.57080835,127.034034,2019-10-29 05:01:40,2019-10-29 08:13:18
52,37.5609439,127.0326765,2019-10-29 08:21:49,2019-10-29 08:55:05
52,37.5609408,127.0327073,2019-10-29 08:55:05,2019-10-29 10:07:05
52,37.56094775,127.03269705,2019-10-29 10:08:28,2019-10-29 12:11:05
52,37.5609447,127.0326852,2019-10-29 12:12:13,2019-10-29 12:48:05
52,37.5530257,127.0189415,2019-10-29 13:10:48,2019-10-29 15:23:52
52,37.553102550000006,127.01914585,2019-10-29 15:23:52,2019-10-29 22:30:45
52,37.5531405,127.0192298,2019-10-29 22:32:07,2019-10-29 23:19:43
52,37.5707016,127.03418615000001,2019-10-30 00:01:28,2019-10-30 06:14:34
52,37.5707053,127.034182,2019-10-30 06:14:34,2019-10-30 06:44:35
52,37.57069905,127.0341815,2019-10-30 07:04:55,2019-10-30 08:38:34
52,37.5623326,127.0355905,2019-10-30 08:42:53,2019-10-30 11:34:07
52,37.5604338,127.032985,2019-10-30 11:38:27,2019-10-30 14:53:21
52,37.5532088,127.0193137,2019-10-30 15:03:43,2019-10-30 22:00:25
52,37.5707091,127.034184,2019-10-30 22:40:42,2019-10-30 23:47:05
52,37.5707004,127.0341838,2019-10-30 23:49:11,2019-10-31 06:52:00
52,37.5706999,127.03418405,2019-10-31 06:53:02,2019-10-31 11:04:02
52,37.5511003,127.0162836,2019-10-31 11:27:27,2019-10-31 13:06:47
52,37.5531289,127.0191866,2019-10-31 13:06:47,2019-11-02 03:25:20
52,37.5623315,127.0355881,2019-11-02 03:37:28,2019-11-02 04:50:12
52,37.56507655,127.02906185,2019-11-02 04:53:08,2019-11-02 05:40:04
52,37.5706989,127.03418325,2019-11-02 05:48:06,2019-11-02 10:32:57
