deviceid,latitude,longitude,datetime,leaving_datetime,cluster
128,37.5700877,127.0334015,2019-11-11 15:12:44,2019-11-11 17:42:30,3
128,37.5672715,127.0530629,2019-11-11 18:11:08,2019-11-11 18:47:52,11
128,37.5680235,127.0612704,2019-11-11 18:56:33,2019-11-11 19:46:55,0
128,37.5680218,127.061295,2019-11-11 19:48:38,2019-11-12 10:07:23,0
128,37.56141705,127.03829125,2019-11-12 10:31:12,2019-11-12 12:23:50,2
128,37.5631664,127.036261,2019-11-12 12:23:50,2019-11-12 13:09:17,10
128,37.5650896,127.03634555,2019-11-12 13:32:27,2019-11-12 14:35:43,1
128,37.565092250000006,127.03634775,2019-11-12 14:37:03,2019-11-12 16:28:17,1
128,37.5679687,127.06126225,2019-11-12 17:17:17,2019-11-12 18:25:27,0
128,37.5679776,127.0612109,2019-11-12 18:25:27,2019-11-13 10:48:01,0
128,37.54564310000001,127.0424124,2019-11-13 12:45:16,2019-11-13 14:18:36,9
128,37.5614138,127.0384698,2019-11-13 14:58:07,2019-11-13 17:12:16,2
128,37.5679756,127.0612163,2019-11-13 17:27:04,2019-11-13 21:58:34,0
128,37.5679793,127.06123425,2019-11-13 21:58:34,2019-11-15 13:42:21,0
128,37.40844865,127.1441693,2019-11-15 14:44:30,2019-11-15 16:23:18,8
128,37.4653386,127.12722855,2019-11-15 16:37:18,2019-11-15 19:27:22,7
128,37.53837515,127.12394405,2019-11-15 20:20:43,2019-11-15 20:57:02,6
128,37.5679788,127.0612267,2019-11-15 21:16:15,2019-11-16 10:44:51,0
128,37.58374325,126.9712341,2019-11-16 10:52:16,2019-11-16 11:53:23,5
128,37.5801189,126.9711747,2019-11-16 12:06:22,2019-11-16 12:54:28,4
128,37.5679766,127.0612086,2019-11-16 14:44:15,2019-11-18 09:32:43,0
128,37.5679751,127.0612025,2019-11-18 09:32:43,2019-11-18 14:28:24,0
128,37.5700358,127.0333481,2019-11-18 14:34:02,2019-11-18 17:23:10,3
128,37.5614305,127.0383444,2019-11-18 17:35:12,2019-11-19 10:38:36,2
128,37.5650987,127.0363584,2019-11-19 11:15:21,2019-11-19 14:04:10,1
