deviceid,latitude,longitude,arrive_time,leaving_time
63,37.638939,127.0116825,2019-10-25 04:21:42,2019-10-25 05:20:25
63,37.6289922,127.0204609,2019-10-25 05:49:35,2019-10-25 07:54:33
63,37.5488556,127.0163598,2019-10-25 08:47:28,2019-10-25 09:57:34
63,37.5510359,127.0157838,2019-10-25 09:57:34,2019-10-27 01:22:39
63,37.5492661,127.0128053,2019-10-27 01:30:39,2019-10-27 06:08:36
63,37.5510352,127.0157738,2019-10-27 06:20:04,2019-10-28 03:06:40
63,37.5686412,127.0522769,2019-10-28 04:25:25,2019-10-28 06:07:35
63,37.5488605,127.0163674,2019-10-28 06:55:32,2019-10-28 08:13:35
63,37.5510358,127.015785,2019-10-28 08:13:35,2019-10-29 04:50:55
63,37.5477811,127.0157273,2019-10-29 04:50:55,2019-10-29 06:25:40
63,37.5510363,127.0157846,2019-10-29 06:45:55,2019-10-30 01:28:50
63,37.5456428,127.0157094,2019-10-30 01:40:07,2019-10-30 03:18:48
63,37.5488614,127.0163675,2019-10-30 03:24:35,2019-10-30 04:30:31
63,37.551047,127.01575635,2019-10-30 04:30:31,2019-10-31 03:13:11
63,37.5493175,127.01263705,2019-10-31 03:13:11,2019-10-31 05:23:19
63,37.551045,127.0157538,2019-10-31 05:27:39,2019-10-31 07:18:00
63,37.551048,127.0157585,2019-10-31 09:00:37,2019-11-01 07:37:05
63,37.5510456,127.0157549,2019-11-01 07:37:05,2019-11-01 12:57:46
63,37.55105065,127.01575790000001,2019-11-01 12:57:46,2019-11-02 01:18:42
