deviceid,latitude,longitude,cluster,address
401,37.5692992,127.0267256,0,텐즈힐 무학로 33 
401,37.5693076,127.0267162,0,텐즈힐 무학로 33 
401,37.5692215,127.0267077,0,텐즈힐 무학로 33 
401,37.5692097,127.0267057,0,텐즈힐 무학로 33 
401,37.5692244,127.02671765,0,텐즈힐 무학로 33 
401,37.5692189,127.0267124,0,텐즈힐 무학로 33 
401,37.5692511,127.0267414,0,텐즈힐 무학로 33 
401,37.5693892,127.026793,0,텐즈힐 무학로 33 
401,37.5692356,127.0267255,0,텐즈힐 무학로 33 
401,37.5692102,127.0267212,0,텐즈힐 무학로 33 
401,37.56923795,127.02674875,0,텐즈힐 무학로 33 
401,37.56917745,127.0267188,0,텐즈힐 무학로 33 
401,37.5692194,127.0267455,0,텐즈힐 무학로 33 
401,37.5692067,127.0267236,0,텐즈힐 무학로 33 
401,37.56928445,127.0267755,0,텐즈힐 무학로 33 
401,37.56941225,127.0268472,0,텐즈힐 무학로 33 
401,37.56926185,127.02675805,0,텐즈힐 무학로 33 
401,37.5692631,127.0267617,0,텐즈힐 무학로 33 
401,37.5692593,127.02675,0,텐즈힐 무학로 33 
401,37.5692577,127.02675335,0,텐즈힐 무학로 33 
401,37.56933875,127.02679855,0,텐즈힐 무학로 33 
401,37.5692637,127.0267446,0,텐즈힐 무학로 33 
401,37.56924735,127.0267423,0,텐즈힐 무학로 33 
401,37.5692496,127.02674235,0,텐즈힐 무학로 33 
401,37.5692582,127.02674305,0,텐즈힐 무학로 33 
401,37.56927885,127.02673115,0,텐즈힐 무학로 33 
401,37.5693534,127.0267594,0,텐즈힐 무학로 33 
401,37.5693454,127.0267143,0,텐즈힐 무학로 33 
