deviceid,latitude,longitude,cluster,address
53,37.5609321,127.0322447,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609449,127.0322402,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5622984,127.035562,0,다남매 Tower
53,37.5609221,127.0322302,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5608683,127.0380635,0,왕십리민자역사
53,37.5609209,127.0322316,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609263,127.0322349,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.56091775,127.03223045,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.56190805,127.03827295,0,왕십리민자역사
53,37.5609169,127.0322299,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609169,127.0322324,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609184,127.0322321,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609206,127.0322297,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609194,127.0322286,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.56203835,127.0343656,0,구두수선대
53,37.56091775,127.03223,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5623308,127.0355777,0,다남매 Tower
53,37.5609192,127.0322298,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.560918,127.0322292,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.56092,127.0322284,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609163,127.0322284,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609159,127.032228,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609176,127.0322273,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609191,127.0322304,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609218,127.03227885,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609193,127.0322261,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5610911,127.03651815,0,구두수선대
53,37.5609172,127.0322281,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609181,127.0322299,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609185,127.0322302,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609144,127.0322389,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5623319,127.0355905,0,다남매 Tower
53,37.5609181,127.0322279,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609178,127.0322273,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609192,127.03223,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609414,127.0326884,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  292 57 
53,37.5609206,127.0322284,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609191,127.0322273,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609168,127.03222815,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609183,127.0322281,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609172,127.03222935,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.5609192,127.0322305,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 112 무학봉18길 10 1
53,37.560958,127.0323128,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.560957650000006,127.03231005,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609591,127.032309,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609581,127.0323074,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609576,127.0323142,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609584,127.032309,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.560958,127.0323117,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609582,127.0323074,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.560957650000006,127.03230695,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609602,127.0323072,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5623104,127.0356216,0,다남매 Tower
53,37.561027,127.0329736,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  292 3 
53,37.5609591,127.032309,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609586,127.032309,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609595,127.0323075,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609579,127.0323104,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609578,127.0323139,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609588,127.0323095,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609578,127.03231455,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.5609576,127.0323164,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
53,37.560958150000005,127.03231155,0,서울특별시 성동구 행당1동 서울특별시 성동구 행당동  298 1 무학봉18길 12
