deviceid,latitude,longitude,arrive_time,leaving_time
107,37.5893137,127.0468928,2019-11-05 05:36:33,2019-11-05 06:17:02
107,37.5850981,127.03525125,2019-11-05 07:25:34,2019-11-08 07:17:40
107,37.5473238,126.9317696,2019-11-08 07:17:40,2019-11-08 11:00:36
107,37.58509945,127.0352505,2019-11-08 11:00:36,2019-11-10 11:00:37
107,37.5728813,127.0287953,2019-11-10 11:00:37,2019-11-11 11:00:42
107,37.5851008,127.035253,2019-11-11 11:00:42,2019-11-13 04:06:28
107,37.597659300000004,127.03288885,2019-11-13 05:28:27,2019-11-13 06:28:07
107,37.5976577,127.0329205,2019-11-13 06:28:07,2019-11-13 07:06:18
107,37.5850824,127.0352338,2019-11-13 08:29:22,2019-11-13 21:52:01
107,37.585086849999996,127.035249,2019-11-14 00:02:13,2019-11-14 03:05:35
107,37.5878077,127.0454378,2019-11-14 03:49:48,2019-11-14 04:21:08
107,37.5850824,127.0352804,2019-11-14 05:32:50,2019-11-14 06:05:44
107,37.585084,127.0352354,2019-11-14 09:34:33,2019-11-14 12:37:52
107,37.5850874,127.0352472,2019-11-14 12:39:20,2019-11-14 17:52:19
107,37.5850832,127.0352507,2019-11-14 17:53:31,2019-11-14 19:40:15
107,37.5850829,127.0352388,2019-11-14 19:41:52,2019-11-15 01:32:12
107,37.5850814,127.03524705000001,2019-11-15 01:33:22,2019-11-15 02:21:25
107,37.585083,127.0352536,2019-11-15 03:52:21,2019-11-16 02:42:56
107,37.5850861,127.0352532,2019-11-16 05:42:53,2019-11-16 08:06:46
107,37.5850803,127.0352652,2019-11-16 09:40:34,2019-11-16 11:46:30
107,37.585085,127.0352486,2019-11-16 11:48:51,2019-11-17 01:14:11
107,37.66812725,127.04654145,2019-11-17 02:06:31,2019-11-17 03:40:39
107,37.66813075,127.0465669,2019-11-17 03:41:39,2019-11-17 04:40:27
107,37.585083,127.0352492,2019-11-17 05:28:22,2019-11-17 15:32:37
107,37.5850827,127.03525355,2019-11-17 15:50:53,2019-11-18 00:30:46
107,37.5850827,127.0352491,2019-11-18 00:32:32,2019-11-18 03:18:19
107,37.58508075,127.03525615000001,2019-11-18 04:01:46,2019-11-18 05:26:20
107,37.5862635,127.0315467,2019-11-18 05:34:20,2019-11-18 10:00:10
107,37.5730473,127.0291308,2019-11-18 20:40:37,2019-11-18 21:15:43
107,37.5848694,127.0354265,2019-11-18 22:40:13,2019-11-18 23:16:01
107,37.5728813,127.0287953,2019-11-19 02:46:30,2019-11-19 03:22:00
107,37.58508905,127.03522035,2019-11-19 04:31:43,2019-11-19 07:02:22
107,37.5850915,127.0352399,2019-11-19 07:16:23,2019-11-19 09:01:56
107,37.5850917,127.0352401,2019-11-19 09:22:07,2019-11-19 22:25:18
107,37.58624505,127.03160285,2019-11-19 22:25:18,2019-11-19 23:01:42
107,37.5861777,127.0317357,2019-11-19 23:14:54,2019-11-19 23:51:19
107,37.5854175,127.0349466,2019-11-19 23:51:19,2019-11-20 00:22:10
107,37.5862713,127.03157235,2019-11-20 00:22:10,2019-11-20 03:21:39
107,37.5796159,127.0428155,2019-11-20 03:46:45,2019-11-20 04:34:26
107,37.5862622,127.0315542,2019-11-20 04:52:32,2019-11-20 06:38:33
107,37.5862134,127.0315379,2019-11-20 07:59:31,2019-11-21 03:15:42
107,37.58625965,127.03156290000001,2019-11-21 04:49:27,2019-11-21 05:52:34
