deviceid,latitude,longitude,datetime,leaving_datetime
319,37.618078,127.021702,2019-12-14 03:10:44,2019-12-14 03:59:15
319,37.635218,127.014804,2019-12-14 04:21:27,2019-12-14 11:34:14
319,37.6372165,127.017137,2019-12-14 11:34:14,2019-12-14 12:20:53
319,37.6346115,127.012467,2019-12-14 12:50:15,2019-12-14 13:30:00
319,37.632572,127.014577,2019-12-14 14:49:52,2019-12-14 16:01:49
319,37.634674,127.012388,2019-12-14 16:01:49,2019-12-14 16:40:10
319,37.6325725,127.01457450000001,2019-12-14 16:40:10,2019-12-14 17:11:51
319,37.634719,127.012422,2019-12-14 17:11:51,2019-12-14 18:27:23
319,37.640117,127.012906,2019-12-14 18:46:33,2019-12-14 19:36:56
319,37.635231,127.014829,2019-12-14 20:39:24,2019-12-15 08:14:27
