deviceid,latitude,longitude,arrive_time,leaving_time
273,37.5893422,127.0168142,2019-11-26 08:15:47,2019-11-26 09:56:01
273,37.5915614,127.0171893,2019-11-26 10:00:47,2019-11-26 13:04:27
273,37.589339800000005,127.01637875,2019-11-26 13:04:27,2019-11-26 16:52:35
273,37.58928495,127.01635490000001,2019-11-26 17:06:19,2019-11-26 18:08:16
273,37.5892881,127.0163696,2019-11-26 18:08:16,2019-11-27 00:13:14
273,37.4999866,126.8837329,2019-11-27 01:45:04,2019-11-27 04:14:24
273,37.566359000000006,126.9777762,2019-11-27 05:11:59,2019-11-27 07:13:57
273,37.5664264,126.977888,2019-11-27 07:15:53,2019-11-27 08:21:00
273,37.5664206,126.977789,2019-11-27 08:22:43,2019-11-27 08:54:28
273,37.5683166,126.9786665,2019-11-27 08:54:28,2019-11-27 11:18:55
273,37.5892748,127.0163716,2019-11-27 12:04:08,2019-11-27 21:58:49
273,37.58934185,127.01684295,2019-11-27 21:58:49,2019-11-28 15:02:38
273,37.58933645,127.0164191,2019-11-28 15:03:43,2019-11-29 03:52:18
273,37.589342,127.0168564,2019-11-29 03:54:16,2019-11-29 10:39:03
273,37.5892975,127.0162727,2019-11-29 10:40:33,2019-11-29 12:35:15
273,37.589277,127.0163374,2019-11-29 12:36:45,2019-11-29 19:19:23
273,37.589307,127.0162978,2019-11-29 19:20:25,2019-11-29 21:11:11
273,37.58929365,127.0163268,2019-11-29 21:12:20,2019-11-29 23:03:11
273,37.5892848,127.0163091,2019-11-29 23:04:15,2019-11-29 23:37:36
273,37.58927705,127.01636925,2019-11-29 23:38:37,2019-11-30 03:40:06
273,37.5811737,127.0022764,2019-11-30 03:50:02,2019-11-30 05:07:00
273,37.58117695,127.00226964999999,2019-11-30 05:07:00,2019-11-30 07:30:50
273,37.6393749,127.0225747,2019-11-30 08:18:57,2019-11-30 10:12:02
273,37.63937625,127.02256955,2019-11-30 10:16:07,2019-11-30 11:16:19
273,37.6360781,127.0230147,2019-11-30 11:16:19,2019-11-30 11:48:18
273,37.6360877,127.0227343,2019-11-30 11:48:18,2019-11-30 15:07:29
273,37.6361908,127.02273215,2019-11-30 15:08:52,2019-11-30 16:21:26
273,37.589296250000004,127.01636454999999,2019-11-30 16:30:39,2019-11-30 23:12:25
273,37.5892944,127.0163482,2019-11-30 23:12:25,2019-12-01 00:17:39
273,37.5892891,127.01638145,2019-12-01 00:17:39,2019-12-01 00:52:04
273,37.5893412,127.0166696,2019-12-01 00:52:04,2019-12-01 08:48:45
273,37.5893083,127.01635465000001,2019-12-01 08:48:45,2019-12-02 02:21:14
273,37.5907099,127.0108235,2019-12-02 02:25:10,2019-12-02 03:01:26
273,37.59296625,127.01639370000001,2019-12-02 03:30:36,2019-12-02 04:17:50
273,37.5893293,127.016419,2019-12-02 04:29:17,2019-12-03 03:14:08
273,37.54659625,127.0520213,2019-12-03 04:26:01,2019-12-03 07:18:51
273,37.561512199999996,127.03812174999999,2019-12-03 07:41:23,2019-12-03 10:22:27
273,37.5893147,127.0163467,2019-12-03 10:39:29,2019-12-03 13:53:00
273,37.5892982,127.0163316,2019-12-03 13:53:00,2019-12-03 14:40:00
273,37.58930065,127.01632375,2019-12-03 14:40:00,2019-12-03 16:37:28
273,37.58932595,127.0164004,2019-12-03 16:37:28,2019-12-04 03:41:20
273,37.5893409,127.01684595,2019-12-04 03:41:20,2019-12-04 08:42:28
