deviceid,latitude,longitude,year,week,category
403.0,37.49769526428572,126.89183745714286,2021.0,7.0,"시설,건물>기업,빌딩"
403.0,37.505749925,126.891180375,2021.0,7.0,주택>오피스텔
403.0,37.56832555,127.02334555,2021.0,7.0,"시설,건물>기업,빌딩"
403.0,37.5006155,126.8894236,2021.0,7.0,none
403.0,37.5448231,127.0550299,2021.0,7.0,수선>구두수선
403.0,37.4956562,126.89111385,2021.0,7.0,none
403.0,37.4992695,126.89047775,2021.0,7.0,"시설,건물>기업,빌딩"
403.0,37.497657257142855,126.89179540714285,2021.0,8.0,"시설,건물>기업,빌딩"
403.0,37.515951,126.9069769,2021.0,8.0,"쇼핑,유통>상가,아케이드"
403.0,37.497659007142865,126.89179657857143,2021.0,9.0,"시설,건물>기업,빌딩"
403.0,37.5245622,126.87063365,2021.0,9.0,주택>아파트
403.0,36.7602683,127.29814545,2021.0,9.0,none
403.0,36.67447305,127.1246746,2021.0,9.0,none
403.0,37.4992613,126.8892965,2021.0,9.0,"교육,학문>초등학교"
403.0,37.497704528571425,126.891804,2021.0,10.0,"시설,건물>기업,빌딩"
403.0,37.50901895,126.8896045,2021.0,10.0,"쇼핑,유통>백화점"
403.0,37.51446455,126.9069262,2021.0,10.0,none
403.0,37.4998264,126.90860505,2021.0,10.0,none
