deviceid,latitude,longitude,cluster,address
272,37.63593505,127.05118345,0,월계청백1단지아파트
272,37.6359202,127.051179,0,월계청백1단지아파트
272,37.63583675,127.05119545,0,월계청백1단지아파트
272,37.6359323,127.0511841,0,월계청백1단지아파트
272,37.63591365,127.05119335,0,월계청백1단지아파트
272,37.6358651,127.051175,0,월계청백1단지아파트
272,37.6358013,127.05109815,0,월계청백1단지아파트
272,37.63568545,127.05119065,0,월계청백1단지아파트
272,37.635734,127.0511315,0,월계청백1단지아파트
272,37.63594885,127.05119425,0,월계청백1단지아파트
272,37.6358352,127.051207,0,월계청백1단지아파트
272,37.635958,127.0511916,0,월계청백1단지아파트
272,37.6359524,127.0511937,0,월계청백1단지아파트
272,37.6359362,127.0511686,0,월계청백1단지아파트
272,37.63576155,127.0511656,0,월계청백1단지아파트
272,37.6359705,127.0511686,0,월계청백1단지아파트
272,37.6359214,127.0511686,0,월계청백1단지아파트
272,37.63582685,127.05111685,0,월계청백1단지아파트
272,37.63592005,127.0511661,0,월계청백1단지아파트
272,37.63595755,127.0511931,0,월계청백1단지아파트
272,37.6359562,127.051193,0,월계청백1단지아파트
272,37.6359571,127.0511713,0,월계청백1단지아파트
272,37.6358976,127.05116435,0,월계청백1단지아파트
272,37.6356988,127.0511808,0,월계청백1단지아파트
272,37.63554855,127.0510693,0,월계청백1단지아파트
272,37.6354872,127.0511737,0,월계청백1단지아파트
272,37.6354114,127.0510463,0,서울특별시 노원구 월계2동  
272,37.6354271,127.0511923,0,월계청백1단지아파트
272,37.63546015,127.05119045,0,월계청백1단지아파트
272,37.6356288,127.05117075,0,월계청백1단지아파트
272,37.6359435,127.0512009,0,월계청백1단지아파트
272,37.6359439,127.0512023,0,월계청백1단지아파트
272,37.63595755,127.0511659,0,월계청백1단지아파트
272,37.6359569,127.0511699,0,월계청백1단지아파트
