deviceid,latitude,longitude,datetime,leaving_datetime,cluster
54,37.57073745,127.0342115,2019-10-24 11:37:20,2019-10-24 12:57:24,0
54,37.57074655,127.0342128,2019-10-24 13:10:18,2019-10-24 13:47:48,0
54,37.5707354,127.0342101,2019-10-24 14:20:55,2019-10-24 15:46:56,0
54,37.5707362,127.0342106,2019-10-24 16:25:18,2019-10-24 17:24:16,0
54,37.57075965,127.0342053,2019-10-25 08:11:12,2019-10-25 08:54:57,0
54,37.5707451,127.034207,2019-10-25 17:42:37,2019-10-25 19:44:23,0
54,37.57074795,127.0342065,2019-10-28 08:27:22,2019-10-28 09:53:04,0
54,37.5707449,127.0342071,2019-10-28 10:02:55,2019-10-28 12:59:27,0
54,37.5707456,127.03420695,2019-10-28 13:20:22,2019-10-28 17:08:26,0
54,37.5707466,127.0342065,2019-10-29 08:06:55,2019-10-29 10:29:43,0
54,37.5707553,127.0342105,2019-10-29 10:58:13,2019-10-29 12:10:03,0
54,37.5707474,127.0342092,2019-10-29 12:14:18,2019-10-29 14:25:36,0
54,37.5707443,127.0342095,2019-10-29 14:38:10,2019-10-29 17:05:56,0
54,37.5707345,127.0341936,2019-10-30 07:53:38,2019-10-30 15:05:03,0
54,37.5707244,127.0341927,2019-10-31 08:33:20,2019-10-31 10:30:37,0
54,37.5707387,127.0341928,2019-10-31 10:32:11,2019-10-31 12:56:45,0
54,37.5707354,127.0341968,2019-10-31 13:08:16,2019-10-31 14:28:21,0
54,37.5707344,127.03419465,2019-10-31 14:28:21,2019-10-31 17:10:23,0
54,37.570731,127.0341924,2019-11-01 07:49:03,2019-11-01 10:13:19,0
54,37.57072735,127.03419245,2019-11-01 10:41:34,2019-11-01 12:58:50,0
54,37.5707308,127.0341917,2019-11-01 13:12:08,2019-11-01 16:57:39,0
