deviceid,latitude,longitude,year,week,category
151.0,37.544346825000005,127.1262105,2019.0,46.0,"교육,학문>군구립도서관"
151.0,37.5703822,127.0336335,2019.0,46.0,"사회,복지>종합사회복지관"
151.0,37.54439139375,127.1263381125,2019.0,47.0,"교육,학문>군구립도서관"
151.0,37.5380532,127.1400384,2019.0,47.0,none
151.0,37.5437217,127.1455073,2019.0,47.0,none
151.0,37.546352600000006,127.14416445,2019.0,47.0,none
151.0,37.5962504,127.09923695,2019.0,47.0,none
151.0,37.5798045,127.0870018,2019.0,47.0,none
151.0,37.58354605,127.08602645,2019.0,47.0,"건강,의료>병원,의원"
151.0,37.5379346,127.12352945,2019.0,47.0,"시설,건물>기업,빌딩"
151.0,37.54443115,127.12621276666668,2019.0,48.0,"교육,학문>군구립도서관"
151.0,37.5458258,127.1259415,2019.0,48.0,none
151.0,37.5419769,127.1235224,2019.0,48.0,"시설,건물>기업,빌딩"
