deviceid,latitude,longitude,datetime,leaving_datetime,cluster
112,37.5707104,127.03417125,2019-11-06 11:13:21,2019-11-08 13:42:55,1
112,37.2491739,127.0117665,2019-11-08 16:05:51,2019-11-09 08:42:01,0
112,37.5310673,126.9233742,2019-11-09 10:32:04,2019-11-09 14:39:29,2
112,37.2491707,127.0117682,2019-11-09 16:29:31,2019-11-14 09:43:32,0
112,37.550696900000005,127.0912711,2019-11-14 12:12:56,2019-11-14 13:10:48,7
112,37.5520466,127.089628,2019-11-14 13:40:00,2019-11-14 14:10:40,6
112,37.2491768,127.01175875,2019-11-14 16:19:41,2019-11-15 08:07:01,0
112,37.5628792,127.0321098,2019-11-15 10:09:20,2019-11-15 10:46:56,5
112,37.5707179,127.0341864,2019-11-15 10:53:15,2019-11-15 12:24:08,1
112,37.5707105,127.03419015,2019-11-15 12:24:08,2019-11-15 14:14:25,1
112,37.2491595,127.0117721,2019-11-15 16:22:55,2019-11-15 22:16:12,0
112,37.2491833,127.0117538,2019-11-15 22:23:28,2019-11-16 08:41:43,0
112,37.53106185,126.9233852,2019-11-16 10:21:45,2019-11-16 14:42:43,2
112,37.2490825,127.0118825,2019-11-16 16:30:38,2019-11-21 07:34:23,0
112,37.560104,127.0362885,2019-11-21 09:49:34,2019-11-21 11:09:54,3
112,37.5707041,127.0341942,2019-11-21 11:43:32,2019-11-21 14:37:06,1
112,37.5650964,126.9769376,2019-11-21 15:15:40,2019-11-21 16:05:25,4
112,37.2490656,127.0118625,2019-11-21 17:47:18,2019-11-21 20:57:02,0
112,37.2490731,127.0118631,2019-11-21 20:57:02,2019-11-22 07:36:57,0
112,37.56008065,127.03627785,2019-11-22 09:46:50,2019-11-22 11:29:56,3
112,37.57070355,127.0341867,2019-11-22 11:41:45,2019-11-22 13:38:05,1
112,37.2490736,127.01185945,2019-11-22 16:28:29,2019-11-23 08:40:27,0
112,37.531060100000005,126.9233681,2019-11-23 10:27:50,2019-11-23 14:38:52,2
112,37.2490775,127.0118855,2019-11-23 16:43:44,2019-11-30 08:08:31,0
112,37.5310491,126.923428,2019-11-30 09:43:45,2019-11-30 10:14:28,2
112,37.53105855,126.92338705,2019-11-30 10:15:32,2019-11-30 13:03:26,2
112,37.2490875,127.0118632,2019-11-30 15:18:40,2019-12-07 23:44:31,0
112,37.2490723,127.0118586,2019-12-08 00:47:43,2019-12-08 01:20:16,0
112,37.2490873,127.0118875,2019-12-08 01:21:22,2019-12-08 04:58:00,0
112,37.2491013,127.011871,2019-12-08 05:00:00,2019-12-08 07:44:13,0
112,37.249074,127.0118586,2019-12-08 09:02:32,2019-12-08 11:22:19,0
112,37.249086,127.01184995,2019-12-08 11:23:41,2019-12-08 12:25:00,0
112,37.2490943,127.011887,2019-12-08 14:12:23,2019-12-08 15:49:13,0
112,37.2490894,127.01188895,2019-12-08 15:50:47,2019-12-08 19:10:34,0
112,37.2490886,127.0118518,2019-12-08 19:26:51,2019-12-08 20:04:32,0
112,37.2490827,127.0118732,2019-12-08 20:40:36,2019-12-09 00:05:39,0
112,37.2490821,127.0118906,2019-12-09 00:11:53,2019-12-09 00:50:17,0
112,37.24908235,127.01186085,2019-12-09 01:32:21,2019-12-09 02:06:18,0
112,37.24908725,127.0118669,2019-12-09 02:13:22,2019-12-09 02:59:13,0
112,37.249083,127.0118632,2019-12-09 03:00:41,2019-12-09 06:21:21,0
112,37.24908405,127.0118793,2019-12-09 06:55:19,2019-12-09 08:32:17,0
112,37.2490636,127.0118955,2019-12-09 09:31:11,2019-12-09 10:25:14,0
112,37.249047,127.0118136,2019-12-09 10:27:03,2019-12-09 11:32:38,0
112,37.2490709,127.0118205,2019-12-09 11:57:36,2019-12-09 12:30:00,0
112,37.24907215,127.01183215,2019-12-09 12:34:13,2019-12-09 14:53:05,0
112,37.2490784,127.0118578,2019-12-09 15:13:28,2019-12-09 16:11:50,0
112,37.24907175,127.011855,2019-12-09 18:53:00,2019-12-09 19:30:00,0
112,37.2490548,127.0118167,2019-12-09 19:44:13,2019-12-09 21:37:21,0
112,37.2490661,127.0118217,2019-12-09 21:49:15,2019-12-09 22:37:25,0
112,37.2491003,127.0118471,2019-12-09 22:38:47,2019-12-09 23:11:16,0
112,37.2490843,127.0118704,2019-12-09 23:12:39,2019-12-10 07:28:13,0
112,37.5598551,127.036847,2019-12-10 09:48:22,2019-12-10 11:15:45,3
112,37.5710029,127.0331567,2019-12-10 11:35:28,2019-12-10 12:22:42,1
112,37.5710029,127.0331567,2019-12-10 12:23:42,2019-12-10 13:04:05,1
112,37.2490816,127.0118694,2019-12-10 16:33:00,2019-12-11 21:18:51,0
112,37.2477481,127.0123536,2019-12-11 21:18:51,2019-12-16 12:47:28,0
