deviceid,latitude,longitude,year,week,category
270.0,37.549974649999996,127.097874025,2019.0,48.0,"공공,사회기관>회관"
270.0,37.51784655,126.89536945,2019.0,48.0,"쇼핑,유통>슈퍼,마트"
270.0,37.586937750000004,127.01859974999999,2019.0,48.0,none
270.0,37.56025525,126.84588825,2019.0,48.0,"청소>건물,빌딩"
270.0,37.5269816,126.91792665,2019.0,48.0,"사회,복지>장애인복지시설"
270.0,37.5090445,126.8894751,2019.0,48.0,"쇼핑,유통>백화점"
270.0,37.5580647,127.0066484,2019.0,48.0,"스포츠,오락>체육관"
270.0,37.56044565,127.0057029,2019.0,48.0,none
270.0,37.52552815,126.92621525000001,2019.0,49.0,none
270.0,37.56508624999999,127.036300775,2019.0,49.0,수선>구두수선
270.0,37.526487974999995,126.91842030000001,2019.0,49.0,주택>오피스텔
270.0,37.526425275,126.89154425,2019.0,49.0,"쇼핑,유통>슈퍼,마트"
270.0,37.56158935,126.8535099,2019.0,49.0,"시설,건물>기업,빌딩"
270.0,37.5602555,126.84588505,2019.0,49.0,"청소>건물,빌딩"
270.0,37.5243732,126.9278221,2019.0,49.0,"시설,건물>기업,빌딩"
270.0,37.5640209,127.0353955,2019.0,49.0,주택>아파트
270.0,37.52507215,126.89526785,2019.0,49.0,none
270.0,37.5283813,126.9181425,2019.0,49.0,none
270.0,37.5651559,127.0228929,2019.0,49.0,none
270.0,37.53776945,126.89455735,2019.0,50.0,none
270.0,37.5412835,126.8911477,2019.0,50.0,none
270.0,37.5268119,126.8916396,2019.0,50.0,"시설,건물>기업,빌딩"
