deviceid,latitude,longitude,datetime,leaving_datetime
271,37.6756321,126.7848831,2019-11-27 01:30:04,2019-11-27 05:43:25
271,37.6756043,126.7848575,2019-11-27 05:45:45,2019-11-27 08:34:32
271,37.6755972,126.7848425,2019-11-27 08:37:01,2019-11-27 09:16:21
271,37.6756321,126.78488205,2019-11-27 09:19:42,2019-11-27 11:02:00
271,37.6755853,126.7848443,2019-11-27 12:37:21,2019-11-27 13:59:04
271,37.6461503,126.79289275,2019-11-27 14:29:18,2019-11-27 17:01:03
271,37.6461461,126.7928951,2019-11-27 17:02:23,2019-11-27 19:29:10
271,37.6724328,126.7874029,2019-11-27 19:36:38,2019-11-27 20:36:42
271,37.6756049,126.78484695,2019-11-27 21:22:34,2019-11-27 23:15:47
271,37.675595,126.7848472,2019-11-27 23:33:45,2019-11-28 02:24:26
