deviceid,latitude,longitude,datetime,leaving_datetime
271,37.675593,126.7848387,2019-11-29 00:00:08,2019-11-29 01:59:41
271,37.6755531,126.7848009,2019-11-29 02:01:03,2019-11-29 07:30:54
271,37.6756087,126.7848578,2019-11-29 07:33:31,2019-11-29 09:36:01
271,37.6839859,126.7770647,2019-11-29 09:52:06,2019-11-29 10:22:40
271,37.68196925,126.76939630000001,2019-11-29 10:33:20,2019-11-29 11:28:46
271,37.5917545,127.0172827,2019-11-29 12:57:41,2019-11-29 13:58:17
271,37.591645,127.017327,2019-11-29 13:58:17,2019-11-29 16:41:26
271,37.6839881,126.7770646,2019-11-29 18:54:11,2019-11-29 19:48:53
271,37.6755972,126.7848442,2019-11-29 20:41:01,2019-11-29 22:06:08
271,37.675635150000005,126.78489445,2019-11-29 22:07:09,2019-11-30 00:32:51
